Agency,Alarm Date,Burn Days,Burn Days (raw),Comments,Cont Date,Fire Name,Fire Num,Inc Num,State,Unit Id,Year,C Method,Cause,Geometry Wildfire,Gis Acres,Objectid,Objective,Report Ac,SHAPE Area,SHAPE Length
USF,6/22/2008 12:00:00 AM,3,3,Yolla Bolly Complex,6/25/2008 12:00:00 AM,VINEGAR,00000030,00000030,CA,MNF,2008,8,1,MultiPolygon,14544.004,38288,1,17449,0.006214337,0.998841226
USF,6/21/2008 12:00:00 AM,30,152,Yolla Bolly Complex,11/20/2008 12:00:00 AM,YELLOW,00000047,00000047,CA,MNF,2008,8,1,MultiPolygon,31932.869,38289,1,32250,0.013641399,1.299367784
USF,6/21/2008 12:00:00 AM,,,CANYON COMPLEX,,FOUR MILE,,000539,CA,PNF,2008,8,1,MultiPolygon,788.79211,38400,1,,0.000335414,0.084580284
USF,6/21/2008 12:00:00 AM,30,132,Lime Complex,10/31/2008 12:00:00 AM,MINERS,00000106,00000106,CA,SHF,2008,8,1,MultiPolygon,24876.34,38285,1,24776,0.010716466,0.744576318
USF,6/21/2008 12:00:00 AM,19,19,Yolla Bolly Complex,7/10/2008 12:00:00 AM,CREEK,00000084,,CA,SRF,2008,8,1,MultiPolygon,29.83639,38319,1,10,1.275569550e-05,0.017875965
USF,8/4/2009 12:00:00 AM,0,0,Hat Creek Complex,8/4/2009 12:00:00 AM,BUTTE,E4AD, ,CA,LNF,2009,8,1,MultiPolygon,45.499912,38511,1,,1.964397479e-05,0.019600863
USF,1/8/2009 12:00:00 AM,31,31,Hat Creek Complex,2/8/2009 12:00:00 AM,BUTTE FIRE,000069,000069,CA,LNF,2009,8,1,MultiPolygon,43.599163,38507,1,48,1.882474594e-05,0.020548236
USF,1/8/2009 12:00:00 AM,0,0,Hat Creek Complex,1/8/2009 12:00:00 AM,BROWN,000076,000076,CA,LNF,2009,8,1,MultiPolygon,1833.1639,38508,1,1865,0.000792011,0.132806087
USF,8/1/2009 12:00:00 AM,11,11,Hat Creek Complex,8/12/2009 12:00:00 AM,SUGARLOAF,000050,000050,CA,LNF,2009,8,1,MultiPolygon,9354.167,38506,1,9356,0.004033590,0.433807734
USF,8/1/2009 12:00:00 AM,1,1, ,8/2/2009 12:00:00 AM,GROUSE,000037,000037,CA,MDF,2009,8,1,MultiPolygon,19.440561,38523,1,19,8.476458873e-06,0.012821459
USF,7/31/2009 12:00:00 AM,5,5, ,8/5/2009 12:00:00 AM,UPPER,000032,000032,CA,MDF,2009,8,1,MultiPolygon,34.90662,38522,1,35,1.523869200e-05,0.026749125
USF,7/30/2009 12:00:00 AM,4,4, ,8/3/2009 12:00:00 AM,FLAT,000025,000025,CA,MDF,2009,8,1,MultiPolygon,62.11282,38521,1,62,2.694841149e-05,0.028455512
USF,8/1/2009 12:00:00 AM,0,0, ,8/1/2009 12:00:00 AM,RAIL,000046,000046,CA,MDF,2009,8,1,MultiPolygon,68.263649,38524,1,65,2.982938286e-05,0.027698804
USF,7/28/2009 12:00:00 AM,4,4, ,8/1/2009 12:00:00 AM,LOWER,000079,000079,CA,SHF,2009,8,1,MultiPolygon,16.236252,38573,1,10,7.018925263e-06,0.010497416
USF,7/1/2009 12:00:00 AM,25,25,FIMT,7/26/2009 12:00:00 AM,REDSPOT,000071,000071,CA,SHF,2009,8,1,MultiPolygon,1129.5363,38571,1,1120,0.000490383,0.224762002
USF,7/28/2009 12:00:00 AM,82,82,No entry in FireCode; GPS Helicopter,10/18/2009 12:00:00 AM,JONES,000078,000078,CA,SHF,2009,8,1,MultiPolygon,39.09988,38572,1,37,1.690298424e-05,0.018957173
USF,7/1/2009 12:00:00 AM,25,25,WFDSS; Combined with Backbone (E0VS) 7/6/09,7/26/2009 12:00:00 AM,TRINITY,000062,000062,CA,SHF,2009,8,1,MultiPolygon,391.45065,38570,1,130,0.000169708,0.054433211
USF,7/1/2009 12:00:00 AM,64,64, ,9/3/2009 12:00:00 AM,LT-17(BACKBONE),000032,000032,CA,SRF,2009,8,1,MultiPolygon,5193.6421,38611,1,5065,0.002251846,0.396128829
USF,9/10/2011 12:00:00 AM,4,4, ,9/14/2011 12:00:00 AM,QUARRY,,00000030,CA,LPF,2011,8,1,MultiPolygon,13.498419,38978,1,13,5.391115311e-06,0.010616366
USF,9/10/2011 12:00:00 AM,7,7, ,9/17/2011 12:00:00 AM,BUCKHORN,,00000025,CA,LPF,2011,8,1,MultiPolygon,65.540863,38972,1,63,2.620288997e-05,0.023535026
USF,9/10/2011 12:00:00 AM,3,3, ,9/13/2011 12:00:00 AM,HURRICANE,,00002320,CA,LPF,2011,8,1,MultiPolygon,124.80997,38977,1,105,4.976538604e-05,0.039475411
USF,8/5/2012 12:00:00 AM,78,78,will call fire out in the fall,10/22/2012 12:00:00 AM,BILL,,00000017,CA,KNF,2012,8,1,MultiPolygon,44.280579,39208,1,49,1.939670782e-05,0.028367135
USF,8/18/2012 12:00:00 AM,72,72, ,10/29/2012 12:00:00 AM,BAGLEY,,00002744,CA,SHF,2012,8,1,MultiPolygon,46040.148,39356,1,46011,0.019952103,0.915698832
USF,8/18/2013 12:00:00 AM,78,78,FIMT,11/4/2013 12:00:00 AM,HOUGH COMPLEX,,00001324,CA,PNF,2013,8,1,MultiPolygon,21.566345,39614,1,,9.215003345e-06,0.025910951
USF,8/18/2013 12:00:00 AM,19,19,HOUGH COMPLEX inc # 00001324,9/6/2013 12:00:00 AM,HUNT,,00000053,CA,PNF,2013,8,1,MultiPolygon,20.391396,39615,1,21,8.718107880e-06,0.015667612
USF,8/18/2013 12:00:00 AM,78,78,HOUGH COMPLEX inc # 00001324,11/4/2013 12:00:00 AM,JOHNSON,,00000047,CA,PNF,2013,8,1,MultiPolygon,90.909012,39616,1,150,3.884351713e-05,0.037286664
USF,7/30/2014 12:00:00 AM,13,13,<Null>,8/12/2014 12:00:00 AM,LITTLE DEER,,005575,CA,KNF,2014,8,1,MultiPolygon,5499.7065,39793,1,5498,0.002406427,0.265868872
USF,8/11/2014 12:00:00 AM,1,1,Happy Camp Complex #5956,8/12/2014 12:00:00 AM,TIMS,,006009,CA,KNF,2014,8,1,MultiPolygon,13.167994,39800,1,13,5.781447553e-06,0.011262927
USF,8/11/2014 12:00:00 AM,3,3,Happy Camp Complex #5956,8/14/2014 12:00:00 AM,THOMPSON,,006011,CA,KNF,2014,8,1,MultiPolygon,16.552618,39801,1,17,7.266344518e-06,0.013511115
USF,8/11/2014 12:00:00 AM,3,3,Happy Camp Complex #5956,8/14/2014 12:00:00 AM,SUTCLIFFE,,006004,CA,KNF,2014,8,1,MultiPolygon,26.325865,39799,1,27,1.156611510e-05,0.015769363
USF,8/11/2014 12:00:00 AM,3,3,Happy Camp Complex #5956,8/14/2014 12:00:00 AM,JACKSON,,006001,CA,KNF,2014,8,1,MultiPolygon,28.742876,39798,1,28,1.261240418e-05,0.022199476
USF,8/11/2014 12:00:00 AM,18,18,Happy Camp Complex #5956,8/29/2014 12:00:00 AM,KEMPER,,006010,CA,KNF,2014,8,1,MultiPolygon,173.46049,39802,1,185,7.619545319e-05,0.050983642
USF,7/29/2014 12:00:00 AM,0,0,July Complex #5564,7/29/2014 12:00:00 AM,LEEF,,005443,CA,KNF,2014,8,1,MultiPolygon,16.639614,39795,1,17,7.233570505e-06,0.019521852
USF,7/30/2014 12:00:00 AM,29,29,July Complex #5564,8/28/2014 12:00:00 AM,LOG,,005514,CA,KNF,2014,8,1,MultiPolygon,3636.8533,39796,1,3632,0.001588082,0.251690862
USF,7/30/2014 12:00:00 AM,57,57,July Complex #5564,9/25/2014 12:00:00 AM,WHITES,,005511,CA,KNF,2014,8,1,MultiPolygon,33794.438,39797,1,33758,0.014706337,1.382221310
USF,9/23/2014 12:00:00 AM,28,28,<Null>,10/21/2014 12:00:00 AM,DEER,,002946,CA,SHF,2014,8,1,MultiPolygon,13.466912,39780,1,13.6,5.825612871e-06,0.022196274
USF,7/29/2014 12:00:00 AM,93,93,<Null>,10/30/2014 12:00:00 AM,COFFEE,,002410,CA,SHF,2014,8,1,MultiPolygon,6181.7729,39779,1,6251,0.002683581,0.276632445
USF,7/28/2014 12:00:00 AM,79,79,July Complex #5564,10/15/2014 12:00:00 AM,RAYS,,002419,CA,SHF,2014,8,1,MultiPolygon,20.833996,39783,1,21,9.030176581e-06,0.019435927
USF,7/2/2015 12:00:00 AM,3,3,"WFDSS, start/ contain dates from INCIWEB",7/5/2015 12:00:00 AM,BECKWOURTH LIGHTNING COMPLEX,,000729,CA,LMU,2015,8,1,MultiPolygon,14.3103,40850,1,,6.109480550e-06,0.044085414
USF,7/30/2015 12:00:00 AM,8,8,FIMT,8/7/2015 12:00:00 AM,FROG,,000570,CA,MDF,2015,8,1,MultiPolygon,4862.1646,40976,1,4863,0.002119023,0.383263326
USF,7/31/2017 12:00:00 AM,3,3,"Lightning caused fire, patrolled last on 10/24 as*",8/3/2017 12:00:00 AM,GRANT,,00001235,CA,INF,2017,8,1,MultiPolygon,394.8168,41945,1,400,0.000163462,0.084451058
USF,8/3/2017 12:00:00 AM,28,28,Lightning fire allowed to burn to natural barrier*,8/31/2017 12:00:00 AM,INDIAN,,00001264,CA,INF,2017,8,1,MultiPolygon,2294.2468,41946,1,2295,0.000930908,0.211866818
USF,7/28/2017 12:00:00 AM,8,8,,8/5/2017 12:00:00 AM,JIM,,00000807,CA,MDF,2017,8,1,MultiPolygon,13.092522,41937,1,13,5.705344810e-06,0.009445360
USF,7/26/2017 12:00:00 AM,22,22,,8/17/2017 12:00:00 AM,QUAKING,,00000763,CA,MDF,2017,8,1,MultiPolygon,15.961207,41940,1,16,6.968118963e-06,0.011323329
USF,7/26/2017 12:00:00 AM,0,0,,7/26/2017 12:00:00 AM,BLUE2,,00000777,CA,MDF,2017,8,1,MultiPolygon,33.3521,41939,1,33.97,1.462832791e-05,0.016385979
USF,7/27/2017 12:00:00 AM,17,17,,8/13/2017 12:00:00 AM,WEST,,00000798,CA,MDF,2017,8,1,MultiPolygon,63.966831,41938,1,64,2.777331184e-05,0.020609306
USF,7/25/2017 12:00:00 AM,10,10,,8/4/2017 12:00:00 AM,CANTRALL,,00000698,CA,MDF,2017,8,1,MultiPolygon,120.97596,41941,1,119,5.265792273e-05,0.030036272
USF,8/8/2017 12:00:00 AM,2,2,<Null>,8/10/2017 12:00:00 AM,TANK,,00000940,CA,MDF,2017,8,1,MultiPolygon,11.395941,41931,1,11.25,4.993840032e-06,0.012914852
USF,7/24/2017 12:00:00 AM,5,5,<Null>,7/29/2017 12:00:00 AM,RIMROCK2,,00000684,CA,MDF,2017,8,1,MultiPolygon,29.352818,41924,1,29.35,1.290313597e-05,0.026309497
USF,6/27/2017 12:00:00 AM,0,0,<Null>,6/27/2017 12:00:00 AM,VALLEY,,00000409,CA,MDF,2017,8,1,MultiPolygon,78.2062,41920,1,78.2,3.438255009e-05,0.024159234
USF,8/7/2017 12:00:00 AM,0,0,<Null>,8/7/2017 12:00:00 AM,CHALK,,00000904,CA,MDF,2017,8,1,MultiPolygon,115.3048,41930,1,250,5.059754273e-05,0.042145528
USF,8/23/2017 12:00:00 AM,19,19,<Null>,9/11/2017 12:00:00 AM,BOLES,,00001102,CA,MDF,2017,8,1,MultiPolygon,313.23215,41933,1,370.54,0.000137313,0.051887136
USF,8/11/2017 12:00:00 AM,109,109,"Miller Complex, cause from Incinet, Cont Date based on Fire out date",11/28/2017 12:00:00 AM,KNOX,,00000612,CA,RRS,2017,8,1,MultiPolygon,492.59967,42034,1,,0.000216525,0.116007267
USF,8/10/2017 12:00:00 AM,30,153,"Miller Complex, cause from Incinet, Cont Date based on Fire out date",1/10/2018 12:00:00 AM,ABNEY,,00000568,CA,RRS,2017,8,1,MultiPolygon,32893.262,42033,1,,0.014455485,1.371479656
USF,8/7/2017 12:00:00 AM,100,100,CONT_DATE based on FIRESTAT Fire Out Date/Time,11/15/2017 12:00:00 AM,FORK,,00001555,CA,SHF,2017,8,1,MultiPolygon,3372.9202,41810,1,3532,0.001457472,0.363564181
USF,9/12/2017 12:00:00 AM,48,48,Initial Attack I.C. was Adam Zaharris. Two small *,10/30/2017 12:00:00 AM,BUCK,,00001850,CA,SHF,2017,8,1,MultiPolygon,13357.282,41854,1,13343,0.005718492,0.544091799
USF,8/7/2017 12:00:00 AM,13,13,LIGHTNING FIRE BELOW PICKETT PEAK,8/20/2017 12:00:00 AM,PICKETT,,00001549,CA,SHF,2017,8,1,MultiPolygon,19.081583,41855,1,18.3,8.184302440e-06,0.014561914
USF,9/7/2017 12:00:00 AM,71,71,,11/17/2017 12:00:00 AM,CROWN,,00001419,CA,SNF,2017,8,1,MultiPolygon,145.1785,41846,1,145,5.944644982e-05,0.037516879
USF,8/7/2017 12:00:00 AM,62,62,CONT_DATE  based on FIRESTAT Fire Out Date/Time,10/8/2017 12:00:00 AM,QUARTZ,,00001414,CA,SNF,2017,8,1,MultiPolygon,79.847939,41847,1,80,3.293535509e-05,0.028343216
USF,7/26/2017 12:00:00 AM,82,82,,10/16/2017 12:00:00 AM,FRANK,,00000758,CA,SRF,2017,8,1,MultiPolygon,27.205286,41827,1,27,1.188020151e-05,0.017573727
USF,7/25/2017 12:00:00 AM,68,68,,10/1/2017 12:00:00 AM,FORKS,,00000738,CA,SRF,2017,8,1,MultiPolygon,242.47363,41826,1,242.5,0.000105832,0.074455288
USF,7/26/2017 12:00:00 AM,82,82,,10/16/2017 12:00:00 AM,BURNEY,,00000752,CA,SRF,2017,8,1,MultiPolygon,1643.6433,41824,1,1642,0.000717767,0.192631251
USF,7/25/2017 12:00:00 AM,82,82,,10/15/2017 12:00:00 AM,UKONOM,,00000728,CA,SRF,2017,8,1,MultiPolygon,4240.9741,41833,1,4238,0.001853260,0.351727264
USF,8/10/2017 12:00:00 AM,67,67,,10/16/2017 12:00:00 AM,HAYPRESS,,00000914,CA,SRF,2017,8,1,MultiPolygon,21317.932,41828,1,21301,0.009298357,0.945982464
USF,8/7/2017 12:00:00 AM,4,4,Ruth Complex,8/11/2017 12:00:00 AM,SECRET,,00000868,CA,SRF,2017,8,1,MultiPolygon,50.052429,41831,1,50,2.141733596e-05,0.022363896
USF,8/7/2017 12:00:00 AM,5,5,Ruth Complex,8/12/2017 12:00:00 AM,DUTCHMAN,,00000874,CA,SRF,2017,8,1,MultiPolygon,1522.7472,41825,1,1522,0.000651719,0.146165163
USF,8/7/2017 12:00:00 AM,15,15,Ruth Complex,8/22/2017 12:00:00 AM,WILLIE,,00000877,CA,SRF,2017,8,1,MultiPolygon,3140.0996,41834,1,3137,0.001342564,0.262966414
USF,7/15/2018 12:00:00 AM,110,110, ,11/2/2018 12:00:00 AM,H-2 CAMP,,00003647,CA,LNF,2018,8,1,MultiPolygon,56.595825,42397,1,62,2.446277795e-05,0.045436120
USF,7/18/2018 12:00:00 AM,13,13,,7/31/2018 12:00:00 AM,JUNIPER,,00000728,CA,MDF,2018,8,1,MultiPolygon,79.817848,42379,1,79,3.498713400e-05,0.022269118
USF,9/5/2019 12:00:00 AM,49,49,,10/24/2019 12:00:00 AM,UKONOM,,00007079,CA,KNF,2019,8,1,MultiPolygon,12.072379,42700,1,12,5.274987114e-06,0.016678139
USF,6/16/2019 12:00:00 AM,99,99,,9/23/2019 12:00:00 AM,HAYNES,,00000246,CA,MNF,2019,8,1,MultiPolygon,23.592443,42716,1,23,1.007966211e-05,0.018312117
USF,9/5/2019 12:00:00 AM,56,56,,10/31/2019 12:00:00 AM,HENTHORNE,,00000485,CA,MNF,2019,8,1,MultiPolygon,244.66501,42717,1,244,0.000104438,0.068691224
USF,9/5/2019 12:00:00 AM,18,18,,9/23/2019 12:00:00 AM,EAST,,00000241,CA,MNF,2019,8,1,MultiPolygon,400.73285,42718,1,410,0.000171234,0.090273832
USF,9/5/2019 12:00:00 AM,89,89,,12/3/2019 12:00:00 AM,MIDDLE,,00001196,CA,SHF,2019,8,1,MultiPolygon,1339.5955,42732,1,1339,0.000579182,0.161776708
USF,2/1/1959 12:00:00 AM,1,1,20090305,2/2/1959 12:00:00 AM,CHINAMAN CREEK ,00000001,,CA,STF,1959,8,2,MultiPolygon,5.3619819,37868,1,12,2.231780311e-06,0.005501373
USF,8/13/1970 12:00:00 AM,1,1,,8/14/1970 12:00:00 AM,HILTON,00000053,00000000,CA,MDF,1970,8,2,MultiPolygon,253.29034,30600,1,265,0.000110106,0.048206901
USF,6/4/1970 12:00:00 AM,1,1,,6/5/1970 12:00:00 AM,COW FLAT,00000012,00000000,CA,SQF,1970,8,2,MultiPolygon,36.099567,32848,1,63,1.451233117e-05,0.016667569
USF,5/14/1970 12:00:00 AM,3,3,,5/17/1970 12:00:00 AM,PROJECT,00000001,00000000,CA,SQF,1970,8,2,MultiPolygon,326.59167,30599,1,435,0.000131419,0.060975917
USF,7/22/1970 12:00:00 AM,2,2,,7/24/1970 12:00:00 AM,JAMES,00000057,00000000,CA,SQF,1970,8,2,MultiPolygon,1511.9449,25077,1,1400,0.000609767,0.163347651
USF,7/29/1970 12:00:00 AM,1,1,,7/30/1970 12:00:00 AM, ,00000026,00000000,CA,SRF,1970,8,2,MultiPolygon,57.134502,36386,1,68,2.464341883e-05,0.019388485
USF,6/29/1971 12:00:00 AM,0,0,,6/29/1971 12:00:00 AM,WHITE SPRINGS,00000015,00000000,CA,CNF,1971,8,2,MultiPolygon,378.59781,37150,1,250,0.000148622,0.090040599
USF,8/12/1971 12:00:00 AM,1,1,,8/13/1971 12:00:00 AM,TIONESTA,00000046,00000000,CA,MDF,1971,8,2,MultiPolygon,533.35004,30132,1,721,0.000233326,0.097852027
USF,7/23/1972 12:00:00 AM,1,1,,7/24/1972 12:00:00 AM, ,00000098,00000000,CA,INF,1972,8,2,MultiPolygon,153.35574,31290,1,110,6.334223350e-05,0.036336894
USF,8/12/1972 12:00:00 AM,0,0,,8/12/1972 12:00:00 AM,MOOSE,00000025,00000000,CA,SRF,1972,8,2,MultiPolygon,3.9828398,30738,1,4,1.742895163e-06,0.004758852
USF,8/12/1973 12:00:00 AM,3,3,,8/15/1973 12:00:00 AM,WINGATE,00000275,00000000,CA,KNF,1973,8,2,MultiPolygon,749.76459,33553,1,845,0.000328288,0.106110915
USF,8/2/1973 12:00:00 AM,1,1,,8/3/1973 12:00:00 AM, ,00000115,00000000,CA,LNF,1973,8,2,MultiPolygon,774.69513,36994,1,264,0.000331412,0.087123176
USF,8/30/1973 12:00:00 AM,1,1,,8/31/1973 12:00:00 AM,ADIN,00000128,00000000,CA,MDF,1973,8,2,MultiPolygon,43.764561,23704,1,40,1.906409367e-05,0.023348813
USF,8/19/1973 12:00:00 AM,3,3,,8/22/1973 12:00:00 AM,9 MILE,00000122,00000000,CA,MDF,1973,8,2,MultiPolygon,18726.959,23706,1,21820,0.008114646,0.724063103
USF,7/16/1973 12:00:00 AM,1,1,,7/17/1973 12:00:00 AM, ,00000017,00000000,CA,SRF,1973,8,2,MultiPolygon,28.877672,34579,1,29,1.239423342e-05,0.012664604
USF,7/26/1974 12:00:00 AM,1,1,,7/27/1974 12:00:00 AM, ,00000112,00000000,CA,BDF,1974,8,2,MultiPolygon,143.87177,36999,1,119,5.698431957e-05,0.029977061
USF,9/14/1974 12:00:00 AM,1,1,,9/15/1974 12:00:00 AM,HAPPY,00000140,00000000,CA,MDF,1974,8,2,MultiPolygon,1.4818869,32124,1,10,6.467724447e-07,0.003424356
USF,7/6/1974 12:00:00 AM,1,1,,7/7/1974 12:00:00 AM,POWDERHOUSE,00000031,00000000,CA,SNF,1974,8,2,MultiPolygon,38.24445,37006,1,40,1.569433133e-05,0.017131870
USF,9/22/1975 12:00:00 AM,1,1,,9/23/1975 12:00:00 AM, ,00000211,00000000,CA,BDF,1975,8,2,MultiPolygon,1454.6653,32470,1,1353,0.000575865,0.120917041
USF,8/30/1975 12:00:00 AM,2,2,,9/1/1975 12:00:00 AM,SILVERADO,00000072,00000000,CA,CNF,1975,8,2,MultiPolygon,389.80762,32745,1,340,0.000153514,0.062269151
USF,9/22/1975 12:00:00 AM,4,4,,9/26/1975 12:00:00 AM,TENAJA,00000097,00000000,CA,CNF,1975,8,2,MultiPolygon,10161.606,27810,1,7433,0.003988443,0.336830963
USF,5/16/1976 12:00:00 AM,1,1,,5/17/1976 12:00:00 AM, ,00000023,00000000,CA,PNF,1976,8,2,MultiPolygon,9.646225,37054,1,25,4.093095138e-06,0.007969282
USF,7/16/1976 12:00:00 AM,1,1,20090305,7/17/1976 12:00:00 AM,BOWERS,00000056,,CA,STF,1976,8,2,MultiPolygon,25.50613,37911,1,31,1.055170954e-05,0.012875727
USF,8/5/1977 12:00:00 AM,0,0,,8/5/1977 12:00:00 AM, ,00000084,00000000,CA,SQF,1977,8,2,MultiPolygon,3.825119,33392,1,15,1.536813721e-06,0.005009912
USF,7/14/1978 12:00:00 AM,2,2,,7/16/1978 12:00:00 AM, ,00000038,00000000,CA,CNF,1978,8,2,MultiPolygon,265.88516,36573,1,350,0.000103640,0.071333056
USF,9/21/1978 12:00:00 AM,1,1,,9/22/1978 12:00:00 AM,,00000077,00000000,CA,CNF,1978,8,2,MultiPolygon,1556.1218,36572,1,1300,0.000607540,0.156036335
USF,10/15/1978 12:00:00 AM,1,1,,10/16/1978 12:00:00 AM, ,00000032,00000000,CA,MNF,1978,8,2,MultiPolygon,134.82243,30826,1,110,5.745338387e-05,0.032848994
USF,9/15/1979 12:00:00 AM,3,3,,9/18/1979 12:00:00 AM,SHADOW,00000191,00000000,CA,BDF,1979,8,2,MultiPolygon,2601.0085,27089,1,2300,0.001029070,0.129928887
USF,7/26/1979 12:00:00 AM,1,1,,7/27/1979 12:00:00 AM,HANSON,00000192,00000000,CA,CNF,1979,8,2,MultiPolygon,532.65106,32466,1,580,0.000208026,0.071126451
USF,6/26/1979 12:00:00 AM,1,1,,6/27/1979 12:00:00 AM,COTTONWOOD,00000020,00000000,CA,KNF,1979,8,2,MultiPolygon,24.304457,33680,1,25,1.066979354e-05,0.014888435
USF,3/8/1979 12:00:00 AM,1,1,,3/9/1979 12:00:00 AM,MATILIJA,00000002,00000000,CA,LPF,1979,8,2,MultiPolygon,490.53131,33617,1,330,0.000194926,0.070082383
USF,10/7/1979 12:00:00 AM,0,0,,10/7/1979 12:00:00 AM, ,00000162,00000000,CA,SNF,1979,8,2,MultiPolygon,142.50919,37107,1,120,5.845882518e-05,0.034142878
USF,6/13/1980 12:00:00 AM,1,1,,6/14/1980 12:00:00 AM,PALA,00000008,00000000,CA,CNF,1980,8,2,MultiPolygon,105.56902,29602,1,250,4.139274615e-05,0.041666291
USF,9/1/1980 12:00:00 AM,1,1,,9/2/1980 12:00:00 AM,CAPITAN,00000055,00000000,CA,CNF,1980,8,2,MultiPolygon,434.08878,36716,1,434,0.000169409,0.073887084
USF,8/3/1980 12:00:00 AM,0,0,,8/3/1980 12:00:00 AM,HARRY,00000056,00000000,CA,KNF,1980,8,2,MultiPolygon,43.648911,37120,1,75,1.907462888e-05,0.020110831
USF,10/7/1980 12:00:00 AM,2,2,,10/9/1980 12:00:00 AM,KINGSMAN,00000183,00000000,CA,SNF,1980,8,2,MultiPolygon,254.13791,33070,1,317,0.000104409,0.044412483
USF,9/2/1980 12:00:00 AM,3,3,,9/5/1980 12:00:00 AM,STEVENSON,00000148,00000000,CA,SNF,1980,8,2,MultiPolygon,457.10269,33069,1,420,0.000187657,0.063214065
USF,8/1/1980 12:00:00 AM,1,1,,8/2/1980 12:00:00 AM,LEWIS CREEK,00000112,00000000,CA,SQF,1980,8,2,MultiPolygon,1923.4811,34525,1,1450,0.000772742,0.165370099
USF,7/21/1980 12:00:00 AM,1,1,,7/22/1980 12:00:00 AM, ,00000019,00000000,CA,SRF,1980,8,2,MultiPolygon,3.983196,34533,1,4,1.703695531e-06,0.004693820
USF,9/6/1980 12:00:00 AM,2,2,,9/8/1980 12:00:00 AM,FOX,00000045,00000000,CA,SRF,1980,8,2,MultiPolygon,29.871155,35965,1,32,1.308826152e-05,0.013042754
USF,9/1/1981 12:00:00 AM,1,1,,9/2/1981 12:00:00 AM, ,00000100,00000000,CA,PNF,1981,8,2,MultiPolygon,61.803757,37131,1,70,2.635364297e-05,0.024024781
USF,11/2/1982 12:00:00 AM,1,1,,11/3/1982 12:00:00 AM,SWEETWATER #2,00000077,00000000,CA,CNF,1982,8,2,MultiPolygon,42.134647,30821,1,44,1.642165793e-05,0.018003796
USF,5/25/1983 12:00:00 AM,3,3,,5/28/1983 12:00:00 AM,SNOW CREEK,00000010,00000000,CA,BDF,1983,8,2,MultiPolygon,3969.7932,27832,1,4075,0.001565500,0.214409295
USF,10/5/1983 12:00:00 AM,0,0,,10/5/1983 12:00:00 AM,OROSCO,00000053,00000000,CA,CNF,1983,8,2,MultiPolygon,43.370853,27812,1,30,1.695460687e-05,0.015513423
USF,7/29/1983 12:00:00 AM,0,0,,7/29/1983 12:00:00 AM,SYCAMORE #4,00000029,00000000,CA,SNF,1983,8,2,MultiPolygon,19.034649,32117,1,30,7.795598472e-06,0.010888565
USF,7/5/1983 12:00:00 AM,0,0,,7/5/1983 12:00:00 AM, ,00000019,00000000,CA,SQF,1983,8,2,MultiPolygon,263.36826,33754,1,250,0.000105963,0.072606664
USF,8/13/1984 12:00:00 AM,3,3,,8/16/1984 12:00:00 AM,RAIL,00000094,00000000,CA,MDF,1984,8,2,MultiPolygon,3961.9768,34817,1,4000,0.001740256,0.227551166
USF,7/9/1984 12:00:00 AM,1,1,,7/10/1984 12:00:00 AM, ,00000013,00000000,CA,MNF,1984,8,2,MultiPolygon,59.880016,31388,1,48,2.549295743e-05,0.019656524
USF,8/9/1984 12:00:00 AM,1,1,,8/10/1984 12:00:00 AM, ,00000028,00000000,CA,MNF,1984,8,2,MultiPolygon,51.576965,27347,1,123,2.194803769e-05,0.018816801
USF,8/21/1984 12:00:00 AM,0,0,,8/21/1984 12:00:00 AM, ,00000181,00000000,CA,SQF,1984,8,2,MultiPolygon,8.112134,36674,1,20,3.276142411e-06,0.007428340
USF,9/8/1984 12:00:00 AM,0,0,,9/8/1984 12:00:00 AM, ,00000206,00000000,CA,SQF,1984,8,2,MultiPolygon,47.060192,36675,1,60,1.897067615e-05,0.028588044
USF,7/17/1985 12:00:00 AM,3,3,,7/20/1985 12:00:00 AM, ,00000031,00000000,CA,LNF,1985,8,2,MultiPolygon,573.7334,32436,1,276,0.000247734,0.081405443
USF,7/13/1985 12:00:00 AM,1,1,,7/14/1985 12:00:00 AM,SIERRA,00000036,00000000,CA,SQF,1985,8,2,MultiPolygon,101.12379,34338,1,50,4.130033566e-05,0.027209254
USF,6/28/1985 12:00:00 AM,2,2,,6/30/1985 12:00:00 AM,RICH BAR,00000021,00000000,CA,SQF,1985,8,2,MultiPolygon,8263.9258,34854,1,9233,0.003320575,0.426920110
USF,10/15/1985 12:00:00 AM,1,1,,10/16/1985 12:00:00 AM, ,00000045,00000000,CA,SRF,1985,8,2,MultiPolygon,2.9874575,33171,1,3,1.277559257e-06,0.004064542
USF,8/22/1985 12:00:00 AM,1,1,,8/23/1985 12:00:00 AM,RED,00000034,00000000,CA,SRF,1985,8,2,MultiPolygon,28.876837,34862,1,29,1.259615511e-05,0.012788995
USF,8/3/1986 12:00:00 AM,1,1,,8/4/1986 12:00:00 AM, ,00000142,00000000,CA,SHF,1986,8,2,MultiPolygon,490.40109,30870,1,525,0.000210450,0.069676900
USF,6/22/1986 12:00:00 AM,0,0,,6/22/1986 12:00:00 AM,FINALLY,00000020,00000000,CA,SNF,1986,8,2,MultiPolygon,13.316331,30872,1,20,5.448076040e-06,0.011267002
